,user,Database,Python,CloudComputing,DataAnalysis,Containers,MachineLearning,ComputerVision,DataScience,BigData,Chatbot,R,BackendDev,FrontendDev,Blockchain
22023,1256301,0.0,0.0,18.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0
22024,1256336,6.0,9.0,0.0,3.0,0.0,3.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0
22025,1256477,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0,0.0,3.0
22026,1256488,3.0,6.0,3.0,9.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
22027,1256567,0.0,6.0,0.0,3.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
22028,1256592,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22029,1256658,3.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,15.0,6.0,0.0
22030,1256661,6.0,0.0,0.0,6.0,6.0,3.0,0.0,6.0,6.0,0.0,0.0,6.0,0.0,3.0
22031,1256662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
22032,1256697,0.0,12.0,6.0,6.0,0.0,9.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
22033,1256745,3.0,3.0,0.0,0.0,0.0,12.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
22034,1256755,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,6.0
22035,1256953,0.0,6.0,3.0,6.0,3.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
22036,1256976,0.0,0.0,18.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0
22037,1257019,15.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0
22038,1257026,3.0,0.0,9.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0
22039,1257112,0.0,6.0,0.0,3.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
22040,1257471,3.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,3.0
22041,1257513,3.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,3.0
22042,1257554,0.0,6.0,9.0,0.0,6.0,3.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,6.0
22043,1257691,0.0,0.0,9.0,0.0,9.0,9.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0
22044,1257933,3.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,3.0,0.0,3.0
22045,1258022,0.0,6.0,0.0,3.0,0.0,6.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0
22046,1258034,3.0,6.0,9.0,0.0,6.0,3.0,0.0,3.0,3.0,0.0,0.0,15.0,0.0,0.0
22047,1258129,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22048,1258208,30.0,6.0,9.0,21.0,3.0,21.0,0.0,12.0,24.0,3.0,9.0,21.0,6.0,0.0
22049,1258373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
22050,1258398,0.0,12.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0
22051,1258438,6.0,6.0,3.0,0.0,0.0,3.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0
22052,1258440,12.0,0.0,0.0,6.0,0.0,3.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0
22053,1258474,12.0,3.0,0.0,6.0,0.0,6.0,0.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0
22054,1258482,27.0,12.0,0.0,21.0,3.0,9.0,0.0,15.0,21.0,0.0,6.0,6.0,0.0,0.0
22055,1258580,9.0,12.0,3.0,18.0,3.0,27.0,0.0,21.0,3.0,3.0,9.0,6.0,0.0,0.0
22056,1258843,12.0,6.0,0.0,12.0,0.0,3.0,0.0,18.0,9.0,0.0,3.0,0.0,0.0,0.0
22057,1259041,27.0,9.0,0.0,24.0,0.0,3.0,0.0,18.0,21.0,0.0,6.0,0.0,0.0,0.0
22058,1259046,3.0,3.0,3.0,0.0,3.0,6.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0
22059,1259058,0.0,3.0,0.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
22060,1259123,3.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,18.0,9.0,0.0
22061,1259143,0.0,9.0,0.0,3.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0
22062,1259173,0.0,3.0,3.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,3.0
22063,1259209,33.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,6.0,0.0,0.0
22064,1259242,15.0,0.0,9.0,3.0,6.0,0.0,0.0,3.0,12.0,0.0,0.0,6.0,0.0,0.0
22065,1259259,15.0,9.0,18.0,18.0,6.0,18.0,0.0,15.0,21.0,3.0,6.0,18.0,3.0,6.0
22066,1259316,12.0,3.0,0.0,3.0,0.0,0.0,0.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0
22067,1259402,21.0,6.0,0.0,6.0,0.0,3.0,0.0,3.0,18.0,0.0,0.0,3.0,0.0,0.0
22068,1259462,0.0,9.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,6.0
22069,1259650,0.0,9.0,0.0,6.0,0.0,3.0,0.0,6.0,0.0,0.0,3.0,3.0,0.0,3.0
22070,1259716,0.0,3.0,12.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,6.0
22071,1259800,0.0,12.0,0.0,6.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,3.0
22072,1259833,15.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,21.0,9.0,0.0
22073,1259865,0.0,9.0,0.0,3.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
22074,1259887,0.0,0.0,12.0,0.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,0.0,6.0
22075,1259894,3.0,0.0,6.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,6.0
22076,1259898,9.0,0.0,6.0,3.0,0.0,9.0,0.0,12.0,9.0,0.0,0.0,3.0,0.0,3.0
22077,1259928,0.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,3.0,3.0
22078,1259957,0.0,3.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,3.0
22079,1259968,3.0,12.0,0.0,9.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
22080,1260066,0.0,6.0,3.0,0.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,6.0,0.0,0.0
22081,1260114,0.0,12.0,0.0,9.0,0.0,12.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
22082,1260121,3.0,9.0,0.0,3.0,0.0,6.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
22083,1260233,3.0,9.0,0.0,6.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
22084,1260266,6.0,9.0,3.0,3.0,0.0,9.0,0.0,6.0,3.0,0.0,0.0,3.0,0.0,0.0
22085,1260366,6.0,9.0,0.0,9.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,3.0,0.0,0.0
22086,1260439,6.0,9.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0
22087,1260449,3.0,3.0,0.0,3.0,0.0,9.0,0.0,6.0,3.0,0.0,6.0,0.0,0.0,0.0
22088,1260494,24.0,12.0,3.0,15.0,6.0,6.0,0.0,6.0,21.0,3.0,3.0,6.0,0.0,0.0
22089,1260574,12.0,12.0,6.0,12.0,0.0,6.0,0.0,9.0,12.0,0.0,0.0,3.0,0.0,0.0
22090,1260661,12.0,9.0,0.0,6.0,0.0,12.0,0.0,9.0,9.0,0.0,0.0,3.0,0.0,0.0
22091,1260722,51.0,12.0,18.0,27.0,9.0,27.0,0.0,21.0,45.0,0.0,15.0,30.0,0.0,6.0
22092,1260758,0.0,6.0,0.0,3.0,0.0,3.0,0.0,9.0,0.0,3.0,0.0,3.0,0.0,3.0
22093,1260921,9.0,0.0,3.0,6.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,3.0
22094,1260933,0.0,3.0,6.0,0.0,6.0,0.0,0.0,3.0,0.0,3.0,0.0,6.0,0.0,3.0
22095,1260944,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22096,1260951,21.0,0.0,0.0,12.0,0.0,9.0,0.0,15.0,21.0,3.0,6.0,3.0,3.0,0.0
22097,1260955,0.0,9.0,0.0,6.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
22098,1261001,0.0,3.0,6.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,6.0,0.0,6.0
22099,1261061,0.0,3.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,3.0
22100,1261075,6.0,6.0,9.0,6.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,9.0,3.0,3.0
22101,1261088,9.0,3.0,3.0,0.0,3.0,0.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0
22102,1261093,27.0,6.0,15.0,15.0,9.0,9.0,0.0,6.0,21.0,3.0,0.0,30.0,9.0,9.0
22103,1261166,6.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,3.0,0.0
22104,1261320,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22105,1261326,18.0,6.0,6.0,3.0,0.0,3.0,0.0,6.0,18.0,0.0,0.0,3.0,0.0,6.0
22106,1261381,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22107,1261385,3.0,0.0,6.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,6.0,0.0,6.0
22108,1261476,0.0,9.0,3.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0
22109,1261513,6.0,9.0,0.0,3.0,0.0,6.0,0.0,9.0,6.0,0.0,3.0,3.0,0.0,3.0
22110,1261520,3.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,6.0
22111,1261572,9.0,3.0,0.0,3.0,0.0,0.0,0.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0
22112,1261617,6.0,3.0,3.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,3.0,0.0,0.0
22113,1261677,3.0,12.0,6.0,6.0,6.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
22114,1261725,3.0,6.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
22115,1261769,15.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,3.0,0.0,0.0
22116,1261792,12.0,9.0,0.0,9.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0
22117,1261804,3.0,12.0,6.0,9.0,6.0,6.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0
22118,1261932,0.0,3.0,0.0,3.0,0.0,0.0,0.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0
22119,1262030,9.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0
22120,1262069,6.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0
22121,1262100,0.0,3.0,3.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
22122,1262199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
22123,1262324,0.0,9.0,0.0,3.0,0.0,15.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
22124,1262364,6.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,3.0,0.0,6.0,0.0,0.0,0.0
22125,1262367,0.0,3.0,9.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0
22126,1262421,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22127,1262578,3.0,12.0,0.0,9.0,0.0,12.0,0.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0
22128,1262597,0.0,3.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,3.0,3.0
22129,1262609,3.0,3.0,12.0,0.0,9.0,0.0,0.0,6.0,3.0,3.0,0.0,9.0,0.0,0.0
22130,1262650,3.0,6.0,0.0,9.0,0.0,3.0,0.0,6.0,0.0,0.0,9.0,3.0,0.0,3.0
22131,1262710,9.0,3.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,3.0,0.0,3.0
22132,1262748,3.0,12.0,3.0,9.0,0.0,12.0,0.0,9.0,3.0,0.0,0.0,3.0,0.0,3.0
22133,1262792,0.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0
22134,1262823,0.0,12.0,0.0,12.0,0.0,15.0,0.0,12.0,0.0,3.0,3.0,0.0,0.0,0.0
22135,1262845,3.0,12.0,0.0,6.0,0.0,6.0,0.0,6.0,3.0,0.0,0.0,3.0,3.0,0.0
22136,1262853,12.0,0.0,0.0,6.0,0.0,0.0,0.0,12.0,6.0,0.0,6.0,0.0,0.0,0.0
22137,1262869,12.0,3.0,0.0,15.0,0.0,3.0,0.0,3.0,18.0,0.0,3.0,3.0,0.0,0.0
22138,1262947,3.0,3.0,3.0,0.0,3.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0
22139,1262992,0.0,9.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
22140,1263007,12.0,3.0,6.0,6.0,0.0,0.0,0.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0
22141,1263008,9.0,3.0,3.0,3.0,3.0,0.0,0.0,9.0,3.0,3.0,9.0,3.0,0.0,3.0
22142,1263011,0.0,6.0,0.0,0.0,0.0,12.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,3.0
22143,1263014,15.0,9.0,0.0,15.0,0.0,0.0,0.0,15.0,15.0,0.0,3.0,3.0,0.0,0.0
22144,1263035,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,3.0,0.0,0.0
22145,1263231,0.0,6.0,0.0,3.0,0.0,18.0,0.0,15.0,0.0,3.0,6.0,0.0,0.0,0.0
22146,1263255,12.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
22147,1263263,6.0,0.0,6.0,0.0,3.0,0.0,0.0,3.0,6.0,0.0,0.0,3.0,0.0,3.0
22148,1263291,0.0,9.0,0.0,3.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,3.0
22149,1263294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,3.0
22150,1263357,3.0,0.0,12.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
22151,1263365,9.0,6.0,9.0,6.0,6.0,18.0,0.0,6.0,9.0,0.0,3.0,6.0,0.0,0.0
22152,1263444,0.0,0.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0
22153,1263449,0.0,3.0,9.0,3.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0
22154,1263457,3.0,0.0,9.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0
22155,1263521,0.0,0.0,18.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0
22156,1263544,3.0,3.0,3.0,0.0,3.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0
22157,1263626,0.0,6.0,9.0,9.0,9.0,6.0,0.0,12.0,0.0,0.0,3.0,9.0,0.0,3.0
22158,1263631,3.0,9.0,0.0,6.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0
22159,1263650,15.0,6.0,0.0,3.0,3.0,3.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0
22160,1263702,0.0,3.0,9.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,6.0
22161,1263708,9.0,0.0,0.0,6.0,3.0,6.0,0.0,12.0,6.0,0.0,6.0,3.0,0.0,0.0
22162,1263746,6.0,12.0,0.0,9.0,0.0,9.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0
22163,1263799,12.0,9.0,0.0,12.0,0.0,6.0,0.0,18.0,9.0,0.0,6.0,9.0,0.0,3.0
22164,1263817,3.0,12.0,3.0,9.0,0.0,6.0,0.0,12.0,3.0,0.0,3.0,0.0,0.0,0.0
22165,1263829,9.0,12.0,0.0,9.0,0.0,3.0,0.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0
22166,1263866,0.0,0.0,0.0,3.0,0.0,9.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,3.0
22167,1263867,9.0,3.0,12.0,0.0,6.0,0.0,0.0,3.0,9.0,0.0,0.0,6.0,3.0,3.0
22168,1264124,0.0,12.0,0.0,9.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0
22169,1264179,12.0,3.0,3.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
22170,1264187,3.0,12.0,3.0,9.0,3.0,9.0,0.0,15.0,3.0,0.0,3.0,3.0,0.0,3.0
22171,1264221,0.0,12.0,6.0,6.0,0.0,18.0,0.0,9.0,0.0,3.0,0.0,6.0,3.0,6.0
22172,1264326,6.0,12.0,0.0,9.0,0.0,3.0,0.0,6.0,3.0,0.0,0.0,3.0,0.0,3.0
22173,1264335,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,18.0,9.0,0.0
22174,1264339,6.0,3.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0
22175,1264363,0.0,12.0,0.0,6.0,0.0,3.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0
22176,1264394,21.0,0.0,3.0,9.0,0.0,9.0,0.0,15.0,15.0,0.0,6.0,3.0,3.0,0.0
22177,1264426,9.0,12.0,0.0,9.0,0.0,9.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
22178,1264508,0.0,12.0,0.0,6.0,0.0,6.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
22179,1264510,3.0,3.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0
22180,1264542,3.0,12.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
22181,1264709,0.0,3.0,9.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,3.0,15.0,3.0,3.0
22182,1264729,9.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,9.0,0.0,3.0,0.0,0.0,0.0
22183,1264753,3.0,9.0,6.0,6.0,3.0,6.0,0.0,12.0,3.0,0.0,0.0,3.0,0.0,3.0
22184,1264801,9.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,9.0,0.0,3.0,0.0,0.0,0.0
22185,1264887,21.0,0.0,0.0,9.0,0.0,12.0,0.0,15.0,21.0,3.0,6.0,6.0,3.0,3.0
22186,1264894,0.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0
22187,1264940,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22188,1264948,3.0,0.0,6.0,0.0,9.0,0.0,0.0,3.0,3.0,0.0,0.0,9.0,0.0,3.0
22189,1264972,3.0,6.0,3.0,6.0,0.0,3.0,0.0,6.0,3.0,3.0,0.0,3.0,0.0,3.0
22190,1265047,9.0,0.0,3.0,6.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,3.0,0.0,0.0
22191,1265116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
22192,1265119,3.0,3.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0
22193,1265132,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22194,1265137,3.0,3.0,9.0,0.0,6.0,0.0,0.0,6.0,3.0,0.0,0.0,6.0,0.0,6.0
22195,1265194,15.0,12.0,0.0,9.0,0.0,9.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0
22196,1265213,15.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,3.0,0.0,0.0
22197,1265215,0.0,0.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0
22198,1265217,0.0,9.0,6.0,3.0,9.0,6.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0
22199,1265257,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200,1265284,9.0,9.0,0.0,12.0,0.0,6.0,0.0,9.0,9.0,0.0,9.0,6.0,0.0,9.0
22201,1265391,0.0,3.0,9.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22202,1265507,9.0,0.0,9.0,3.0,3.0,0.0,0.0,9.0,9.0,0.0,0.0,3.0,0.0,0.0
22203,1265601,3.0,0.0,6.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,3.0,3.0
22204,1265604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
22205,1265616,3.0,12.0,0.0,9.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0
22206,1265735,0.0,6.0,9.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
22207,1265804,0.0,6.0,6.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
22208,1265810,6.0,3.0,6.0,0.0,0.0,3.0,0.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0
22209,1265819,3.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
22210,1265953,9.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,9.0,0.0,0.0,3.0,0.0,3.0
22211,1265998,9.0,0.0,0.0,3.0,0.0,0.0,0.0,12.0,6.0,0.0,6.0,3.0,0.0,6.0
22212,1266058,3.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0
22213,1266122,0.0,0.0,12.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0
22214,1266128,9.0,12.0,0.0,6.0,0.0,3.0,0.0,3.0,6.0,0.0,0.0,3.0,0.0,0.0
22215,1266262,6.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,3.0,0.0,3.0
22216,1266349,9.0,3.0,0.0,12.0,0.0,3.0,0.0,6.0,15.0,0.0,3.0,0.0,0.0,0.0
22217,1266394,15.0,3.0,0.0,6.0,0.0,0.0,0.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0
22218,1266453,0.0,12.0,3.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,9.0,0.0,9.0
22219,1266461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0
22220,1266587,6.0,3.0,3.0,3.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,3.0,0.0,3.0
22221,1266592,0.0,9.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0
22222,1266842,6.0,6.0,0.0,0.0,0.0,3.0,0.0,3.0,6.0,0.0,0.0,6.0,0.0,0.0
22223,1266854,3.0,9.0,0.0,3.0,0.0,3.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0
22224,1266921,18.0,0.0,3.0,9.0,0.0,9.0,0.0,15.0,18.0,0.0,6.0,6.0,3.0,3.0
22225,1266946,0.0,9.0,0.0,6.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
22226,1266983,3.0,9.0,0.0,9.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
22227,1266997,0.0,0.0,12.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,3.0
22228,1267113,0.0,12.0,3.0,6.0,3.0,18.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,6.0
22229,1267145,6.0,9.0,3.0,6.0,3.0,6.0,0.0,6.0,6.0,0.0,0.0,3.0,0.0,0.0
22230,1267168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
22231,1267255,6.0,9.0,0.0,6.0,0.0,3.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0
22232,1267269,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22233,1267326,0.0,6.0,0.0,6.0,0.0,3.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
22234,1267446,6.0,12.0,3.0,12.0,0.0,18.0,0.0,21.0,3.0,0.0,0.0,3.0,0.0,0.0
22235,1267449,3.0,0.0,12.0,0.0,9.0,12.0,0.0,3.0,0.0,3.0,0.0,15.0,0.0,0.0
22236,1267502,3.0,12.0,0.0,6.0,0.0,6.0,0.0,9.0,3.0,0.0,3.0,0.0,0.0,0.0
22237,1267533,0.0,0.0,12.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,3.0
22238,1267534,9.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,9.0,0.0,3.0,3.0,0.0,6.0
22239,1267580,6.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,3.0,0.0,3.0
22240,1267592,3.0,6.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
22241,1267618,0.0,12.0,0.0,6.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
22242,1267623,0.0,12.0,0.0,9.0,0.0,9.0,0.0,12.0,0.0,0.0,0.0,3.0,0.0,6.0
