,doc_index,doc_id,token,bow
6013,246,excourse33,clean,1
6014,246,excourse33,cleaning,1
6015,246,excourse33,spreadsheets,7
6016,246,excourse33,installation,1
6017,246,excourse33,followed,1
6018,246,excourse33,coding,1
6019,246,excourse33,applied,1
6020,246,excourse33,manipulating,1
6021,246,excourse33,pivot,3
6022,246,excourse33,microsoft,2
6023,246,excourse33,prior,1
6024,246,excourse33,require,2
6025,246,excourse33,suitable,1
6026,246,excourse33,modern,1
6027,246,excourse33,profession,1
6028,246,excourse33,aspiring,1
6029,246,excourse33,browser,1
6030,246,excourse33,cleansing,2
6031,246,excourse33,cost,1
6032,246,excourse33,demonstrated,1
6033,246,excourse33,desktop,1
6034,246,excourse33,domains,1
6035,246,excourse33,downloads,1
6036,246,excourse33,excel,6
6037,246,excourse33,expand,1
6038,246,excourse33,follow,1
6039,246,excourse33,formatting,1
6040,246,excourse33,live,1
6041,246,excourse33,made,1
6042,246,excourse33,marketing,1
6043,246,excourse33,organized,1
6044,246,excourse33,plenty,1
6045,246,excourse33,readable,1
6046,246,excourse33,research,1
6047,246,excourse33,sheets,1
6048,246,excourse33,sorting,2
6049,246,excourse33,strong,1
6050,246,excourse33,usage,1
6051,246,excourse33,worked,1
6052,246,excourse33,wrangling,2
6053,247,excourse34,data,6
6054,247,excourse34,take,1
6055,247,excourse34,course,2
6056,247,excourse34,networks,1
6057,247,excourse34,neural,1
6058,247,excourse34,problems,1
6059,247,excourse34,processing,1
6060,247,excourse34,trained,1
6061,247,excourse34,analysis,4
6062,247,excourse34,used,2
6063,247,excourse34,introduction,1
6064,247,excourse34,science,2
6065,247,excourse34,basic,1
6066,247,excourse34,first,1
6067,247,excourse34,get,1
6068,247,excourse34,working,1
6069,247,excourse34,basics,1
6070,247,excourse34,world,1
6071,247,excourse34,methods,1
6072,247,excourse34,different,1
6073,247,excourse34,see,1
6074,247,excourse34,work,1
6075,247,excourse34,concepts,2
6076,247,excourse34,processes,1
6077,247,excourse34,tools,1
6078,247,excourse34,applications,1
6079,247,excourse34,artificial,1
6080,247,excourse34,typical,1
6081,247,excourse34,field,1
6082,247,excourse34,knowledge,1
6083,247,excourse34,skills,1
6084,247,excourse34,statistical,1
6085,247,excourse34,make,1
6086,247,excourse34,mathematical,1
6087,247,excourse34,face,1
6088,247,excourse34,detail,1
6089,247,excourse34,know,1
6090,247,excourse34,tasks,2
6091,247,excourse34,ways,1
6092,247,excourse34,goal,1
6093,247,excourse34,steps,1
6094,247,excourse34,acquisition,1
6095,247,excourse34,setting,1
6096,247,excourse34,main,5
6097,247,excourse34,begin,1
6098,247,excourse34,applied,1
6099,247,excourse34,approaches,1
6100,247,excourse34,practical,2
6101,247,excourse34,ideas,1
6102,247,excourse34,achieved,1
6103,247,excourse34,acquainted,2
6104,247,excourse34,activity,1
6105,247,excourse34,discipline,1
6106,247,excourse34,human,1
6107,247,excourse34,researcher,1
6108,247,excourse34,solved,1
6109,247,excourse34,solving,1
6110,247,excourse34,spheres,2
6111,247,excourse34,underlying,1
6112,248,excourse35,data,5
6113,248,excourse35,use,4
6114,248,excourse35,course,6
6115,248,excourse35,datasets,1
6116,248,excourse35,including,1
6117,248,excourse35,learning,1
6118,248,excourse35,models,7
6119,248,excourse35,problem,1
6120,248,excourse35,several,1
6121,248,excourse35,time,3
6122,248,excourse35,understand,5
6123,248,excourse35,using,1
6124,248,excourse35,provides,1
6125,248,excourse35,used,1
6126,248,excourse35,introduction,2
6127,248,excourse35,university,1
6128,248,excourse35,first,1
6129,248,excourse35,hands,1
6130,248,excourse35,analytics,1
6131,248,excourse35,world,1
6132,248,excourse35,different,1
6133,248,excourse35,types,1
6134,248,excourse35,introduce,1
6135,248,excourse35,concepts,3
6136,248,excourse35,processes,3
6137,248,excourse35,end,1
6138,248,excourse35,applications,3
6139,248,excourse35,simple,2
6140,248,excourse35,focus,1
6141,248,excourse35,practice,1
6142,248,excourse35,make,2
6143,248,excourse35,method,1
6144,248,excourse35,making,1
6145,248,excourse35,real,1
6146,248,excourse35,welcome,1
6147,248,excourse35,model,1
6148,248,excourse35,structure,1
6149,248,excourse35,results,1
6150,248,excourse35,linear,3
6151,248,excourse35,modeling,8
6152,248,excourse35,predictive,9
6153,248,excourse35,exploring,1
6154,248,excourse35,provide,1
6155,248,excourse35,techniques,1
6156,248,excourse35,decision,1
6157,248,excourse35,able,4
6158,248,excourse35,type,1
6159,248,excourse35,patterns,1
6160,248,excourse35,forecasting,3
6161,248,excourse35,regression,3
6162,248,excourse35,predictions,1
6163,248,excourse35,multiple,1
6164,248,excourse35,fit,4
6165,248,excourse35,specialization,1
6166,248,excourse35,interpret,1
6167,248,excourse35,introductory,1
6168,248,excourse35,transforming,1
6169,248,excourse35,conceptual,1
6170,248,excourse35,conduct,1
6171,248,excourse35,prepare,1
6172,248,excourse35,series,3
6173,248,excourse35,evaluate,2
6174,248,excourse35,e,1
6175,248,excourse35,g,1
6176,248,excourse35,overfitting,1
6177,248,excourse35,practical,1
6178,248,excourse35,microsoft,1
6179,248,excourse35,special,1
6180,248,excourse35,excel,4
6181,248,excourse35,combination,1
6182,248,excourse35,dealing,1
6183,248,excourse35,exponential,1
6184,248,excourse35,fitted,2
6185,248,excourse35,forecasts,1
6186,248,excourse35,goodness,2
6187,248,excourse35,holt,1
6188,248,excourse35,intuition,1
6189,248,excourse35,minnesota,1
6190,248,excourse35,missing,1
6191,248,excourse35,opportunities,1
6192,248,excourse35,selection,1
6193,248,excourse35,smoothing,1
6194,248,excourse35,underfitting,1
6195,248,excourse35,values,1
6196,248,excourse35,winter,1
6197,249,excourse36,data,9
6198,249,excourse36,learn,1
6199,249,excourse36,use,1
6200,249,excourse36,course,2
6201,249,excourse36,libraries,1
6202,249,excourse36,using,2
6203,249,excourse36,analysis,2
6204,249,excourse36,provides,2
6205,249,excourse36,introduction,1
6206,249,excourse36,science,1
6207,249,excourse36,basic,3
6208,249,excourse36,python,2
6209,249,excourse36,world,1
6210,249,excourse36,concepts,1
6211,249,excourse36,skills,1
6212,249,excourse36,students,2
6213,249,excourse36,frames,1
6214,249,excourse36,real,1
6215,249,excourse36,questions,1
6216,249,excourse36,pandas,1
6217,249,excourse36,techniques,1
6218,249,excourse36,visualization,1
6219,249,excourse36,loading,1
6220,249,excourse36,querying,1
6221,249,excourse36,gain,1
6222,249,excourse36,introduced,1
6223,249,excourse36,aggregation,1
6224,249,excourse36,answer,1
6225,249,excourse36,inspecting,1
6226,249,excourse36,joining,1
6227,249,excourse36,matplotlib,1
6228,249,excourse36,numpy,1
6229,249,excourse36,summarization,1
6230,250,excourse37,data,7
6231,250,excourse37,learn,2
6232,250,excourse37,program,1
6233,250,excourse37,use,3
6234,250,excourse37,analyze,1
6235,250,excourse37,course,5
6236,250,excourse37,google,2
6237,250,excourse37,including,1
6238,250,excourse37,using,1
6239,250,excourse37,analysis,2
6240,250,excourse37,r,14
6241,250,excourse37,package,1
6242,250,excourse37,hands,1
6243,250,excourse37,analytics,1
6244,250,excourse37,common,1
6245,250,excourse37,cover,1
6246,250,excourse37,work,1
6247,250,excourse37,concepts,1
6248,250,excourse37,software,1
6249,250,excourse37,tools,2
6250,250,excourse37,end,1
6251,250,excourse37,applications,1
6252,250,excourse37,understanding,1
6253,250,excourse37,language,2
6254,250,excourse37,programming,5
6255,250,excourse37,visualizations,1
6256,250,excourse37,environment,1
6257,250,excourse37,level,2
6258,250,excourse37,skills,1
6259,250,excourse37,associated,1
6260,250,excourse37,courses,1
6261,250,excourse37,dataframes,1
6262,250,excourse37,experience,1
6263,250,excourse37,fundamental,1
6264,250,excourse37,apply,1
6265,250,excourse37,find,1
6266,250,excourse37,new,1
6267,250,excourse37,contents,1
6268,250,excourse37,explore,1
6269,250,excourse37,certificate,2
6270,250,excourse37,components,1
6271,250,excourse37,allows,1
6272,250,excourse37,tasks,1
6273,250,excourse37,previous,1
6274,250,excourse37,provide,1
6275,250,excourse37,jobs,2
6276,250,excourse37,ways,2
6277,250,excourse37,analyst,2
6278,250,excourse37,visualize,1
6279,250,excourse37,complete,1
6280,250,excourse37,powerful,1
6281,250,excourse37,benefits,1
6282,250,excourse37,continue,1
6283,250,excourse37,resources,1
6284,250,excourse37,rstudio,2
6285,250,excourse37,documenting,1
6286,250,excourse37,options,1
6287,250,excourse37,report,1
6288,250,excourse37,unique,1
6289,250,excourse37,gain,1
6290,250,excourse37,known,1
6291,250,excourse37,necessary,1
6292,250,excourse37,learners,1
6293,250,excourse37,accomplish,1
6294,250,excourse37,analysts,2
6295,250,excourse37,clean,1
6296,250,excourse37,current,1
6297,250,excourse37,discover,3
6298,250,excourse37,equipped,1
6299,250,excourse37,instruct,1
6300,250,excourse37,introductory,2
6301,250,excourse37,examine,1
6302,250,excourse37,needed,1
6303,250,excourse37,generating,1
6304,250,excourse37,organize,1
6305,250,excourse37,equip,1
6306,250,excourse37,lets,1
6307,250,excourse37,markdown,1
6308,250,excourse37,packages,2
6309,250,excourse37,seventh,1
6310,250,excourse37,tidyverse,1
6311,251,excourse38,build,1
6312,251,excourse38,create,1
6313,251,excourse38,data,12
6314,251,excourse38,learn,4
6315,251,excourse38,take,1
6316,251,excourse38,use,3
6317,251,excourse38,analyze,2
6318,251,excourse38,course,1
6319,251,excourse38,datasets,2
6320,251,excourse38,learning,2
6321,251,excourse38,libraries,2
6322,251,excourse38,machine,2
6323,251,excourse38,models,2
6324,251,excourse38,using,1
6325,251,excourse38,analysis,5
6326,251,excourse38,frame,1
6327,251,excourse38,open,2
6328,251,excourse38,basics,1
6329,251,excourse38,dataset,1
6330,251,excourse38,smart,1
6331,251,excourse38,python,4
6332,251,excourse38,another,1
6333,251,excourse38,different,1
6334,251,excourse38,lab,1
6335,251,excourse38,load,1
6336,251,excourse38,sample,1
6337,251,excourse38,types,1
6338,251,excourse38,work,1
6339,251,excourse38,pipelines,1
6340,251,excourse38,introduce,2
6341,251,excourse38,source,2
6342,251,excourse38,predict,1
6343,251,excourse38,algorithms,1
6344,251,excourse38,perform,1
6345,251,excourse38,simple,1
6346,251,excourse38,visualizations,1
6347,251,excourse38,building,2
6348,251,excourse38,statistical,1
6349,251,excourse38,topics,1
6350,251,excourse38,cool,2
6351,251,excourse38,make,1
6352,251,excourse38,library,2
6353,251,excourse38,includes,1
6354,251,excourse38,pandas,2
6355,251,excourse38,many,1
6356,251,excourse38,exploring,1
6357,251,excourse38,covered,1
6358,251,excourse38,visualize,1
6359,251,excourse38,regression,1
6360,251,excourse38,future,1
6361,251,excourse38,predictions,1
6362,251,excourse38,trends,1
6363,251,excourse38,assignments,1
6364,251,excourse38,cleaning,1
6365,251,excourse38,following,1
6366,251,excourse38,manipulation,1
6367,251,excourse38,prepare,1
6368,251,excourse38,manipulate,1
6369,251,excourse38,scikit,1
6370,251,excourse38,numpy,1
6371,251,excourse38,delivered,1
6372,251,excourse38,importing,1
6373,251,excourse38,lecture,1
6374,251,excourse38,meaningful,1
6375,251,excourse38,parts,1
6376,251,excourse38,scipy,1
6377,251,excourse38,summarizing,1
6378,252,excourse39,build,1
6379,252,excourse39,data,9
6380,252,excourse39,fun,1
6381,252,excourse39,learn,1
6382,252,excourse39,use,2
6383,252,excourse39,way,1
6384,252,excourse39,course,4
6385,252,excourse39,learning,1
6386,252,excourse39,one,3
6387,252,excourse39,analysis,5
6388,252,excourse39,familiar,1
6389,252,excourse39,used,2
6390,252,excourse39,day,2
6391,252,excourse39,first,1
6392,252,excourse39,develop,1
6393,252,excourse39,analytics,1
6394,252,excourse39,fundamentals,3
6395,252,excourse39,sound,1
6396,252,excourse39,enable,1
6397,252,excourse39,easy,1
6398,252,excourse39,help,1
6399,252,excourse39,work,1
6400,252,excourse39,journey,1
6401,252,excourse39,tools,1
6402,252,excourse39,everyone,1
6403,252,excourse39,functions,2
6404,252,excourse39,range,2
6405,252,excourse39,top,1
6406,252,excourse39,set,1
6407,252,excourse39,skills,7
6408,252,excourse39,advanced,1
6409,252,excourse39,courses,2
6410,252,excourse39,make,1
6411,252,excourse39,experience,1
6412,252,excourse39,business,1
6413,252,excourse39,find,1
6414,252,excourse39,new,1
6415,252,excourse39,helping,1
6416,252,excourse39,tables,1
6417,252,excourse39,features,1
6418,252,excourse39,completed,1
6419,252,excourse39,developing,1
6420,252,excourse39,foundation,1
6421,252,excourse39,going,1
6422,252,excourse39,programs,1
6423,252,excourse39,techniques,1
6424,252,excourse39,visualization,2
6425,252,excourse39,ability,1
6426,252,excourse39,able,1
6427,252,excourse39,capabilities,1
6428,252,excourse39,relate,1
6429,252,excourse39,transform,2
6430,252,excourse39,become,1
6431,252,excourse39,importance,1
6432,252,excourse39,specialization,1
6433,252,excourse39,necessary,1
6434,252,excourse39,thousands,1
6435,252,excourse39,learners,1
6436,252,excourse39,successful,1
6437,252,excourse39,clean,1
6438,252,excourse39,logical,1
6439,252,excourse39,prepare,1
6440,252,excourse39,confidence,1
6441,252,excourse39,modern,1
6442,252,excourse39,excel,8
6443,252,excourse39,follow,1
6444,252,excourse39,strong,1
6445,252,excourse39,opportunities,1
6446,252,excourse39,adding,1
6447,252,excourse39,attracted,1
6448,252,excourse39,automate,1
6449,252,excourse39,becomes,1
6450,252,excourse39,broad,1
6451,252,excourse39,categorise,1
6452,252,excourse39,content,1
6453,252,excourse39,coursera,1
6454,252,excourse39,currency,1
6455,252,excourse39,efficient,1
6456,252,excourse39,hundreds,1
6457,252,excourse39,link,1
6458,252,excourse39,lookup,1
6459,252,excourse39,named,1
6460,252,excourse39,paramount,1
6461,252,excourse39,personalize,1
6462,252,excourse39,ranges,1
6463,252,excourse39,ratings,1
6464,252,excourse39,repertoire,1
6465,252,excourse39,sequel,1
6466,252,excourse39,specializations,1
6467,252,excourse39,trials,1
6468,252,excourse39,tribulations,1
6469,252,excourse39,zara,4
6470,253,excourse40,cloud,1
6471,253,excourse40,data,6
6472,253,excourse40,learn,1
6473,253,excourse40,take,1
6474,253,excourse40,use,3
6475,253,excourse40,course,6
6476,253,excourse40,ibm,1
6477,253,excourse40,learning,4
6478,253,excourse40,machine,4
6479,253,excourse40,scaling,2
6480,253,excourse40,analysis,2
6481,253,excourse40,development,1
6482,253,excourse40,first,1
6483,253,excourse40,testing,1
6484,253,excourse40,hands,1
6485,253,excourse40,python,1
6486,253,excourse40,good,1
6487,253,excourse40,common,2
6488,253,excourse40,sql,1
6489,253,excourse40,introduces,1
6490,253,excourse40,end,1
6491,253,excourse40,artificial,1
6492,253,excourse40,intelligence,1
6493,253,excourse40,understanding,1
6494,253,excourse40,apis,1
6495,253,excourse40,handle,1
6496,253,excourse40,sources,1
6497,253,excourse40,programming,1
6498,253,excourse40,databases,1
6499,253,excourse40,environment,1
6500,253,excourse40,skills,1
6501,253,excourse40,statistics,1
6502,253,excourse40,ready,1
6503,253,excourse40,make,1
6504,253,excourse40,probability,1
6505,253,excourse40,experience,1
6506,253,excourse40,fundamental,1
6507,253,excourse40,business,1
6508,253,excourse40,apply,1
6509,253,excourse40,algebra,1
6510,253,excourse40,linear,1
6511,253,excourse40,preliminary,1
6512,253,excourse40,features,1
6513,253,excourse40,exploratory,1
6514,253,excourse40,interested,1
6515,253,excourse40,certificate,2
6516,253,excourse40,techniques,4
6517,253,excourse40,variety,2
6518,253,excourse40,able,1
6519,253,excourse40,nosql,1
6520,253,excourse40,scientists,1
6521,253,excourse40,feature,4
6522,253,excourse40,engineering,2
6523,253,excourse40,setting,1
6524,253,excourse40,importance,1
6525,253,excourse40,describe,1
6526,253,excourse40,multiple,1
6527,253,excourse40,professional,2
6528,253,excourse40,retrieve,2
6529,253,excourse40,important,1
6530,253,excourse40,clean,1
6531,253,excourse40,articulate,1
6532,253,excourse40,aspiring,1
6533,253,excourse40,dealing,1
6534,253,excourse40,missing,1
6535,253,excourse40,selection,1
6536,253,excourse40,values,1
6537,253,excourse40,content,1
6538,253,excourse40,acquiring,1
6539,253,excourse40,calculus,1
6540,253,excourse40,categorical,1
6541,253,excourse40,detecting,1
6542,253,excourse40,familiarity,1
6543,253,excourse40,hypothesis,1
6544,253,excourse40,ordinal,1
6545,253,excourse40,outliers,1
6546,253,excourse40,quality,1
6547,253,excourse40,realize,1
6548,253,excourse40,targets,1
6549,254,excourse41,data,5
6550,254,excourse41,use,5
6551,254,excourse41,way,1
6552,254,excourse41,comfortable,1
6553,254,excourse41,course,3
6554,254,excourse41,designed,2
6555,254,excourse41,takes,1
6556,254,excourse41,understand,1
6557,254,excourse41,using,3
6558,254,excourse41,analysis,2
6559,254,excourse41,big,1
6560,254,excourse41,introduction,1
6561,254,excourse41,day,2
6562,254,excourse41,basic,1
6563,254,excourse41,working,1
6564,254,excourse41,advance,1
6565,254,excourse41,applying,1
6566,254,excourse41,easy,1
6567,254,excourse41,formats,1
6568,254,excourse41,tool,1
6569,254,excourse41,understanding,1
6570,254,excourse41,getting,1
6571,254,excourse41,knowledge,2
6572,254,excourse41,level,1
6573,254,excourse41,operations,1
6574,254,excourse41,skills,1
6575,254,excourse41,statistics,1
6576,254,excourse41,advanced,1
6577,254,excourse41,topics,1
6578,254,excourse41,various,1
6579,254,excourse41,business,1
6580,254,excourse41,enhance,1
6581,254,excourse41,functionality,2
6582,254,excourse41,wish,1
6583,254,excourse41,examples,1
6584,254,excourse41,functional,1
6585,254,excourse41,kinds,1
6586,254,excourse41,powerful,1
6587,254,excourse41,give,1
6588,254,excourse41,two,1
6589,254,excourse41,become,1
6590,254,excourse41,businesses,1
6591,254,excourse41,introduced,1
6592,254,excourse41,small,1
6593,254,excourse41,learners,2
6594,254,excourse41,introductory,1
6595,254,excourse41,little,1
6596,254,excourse41,reading,1
6597,254,excourse41,industry,1
6598,254,excourse41,manipulating,1
6599,254,excourse41,demonstrated,1
6600,254,excourse41,excel,10
6601,254,excourse41,aim,1
6602,254,excourse41,functioning,1
6603,254,excourse41,keeping,1
6604,254,excourse41,mind,1
6605,254,excourse41,organizing,1
6606,254,excourse41,peripheral,1
6607,254,excourse41,widespread,1
6608,255,excourse42,data,5
6609,255,excourse42,use,1
6610,255,excourse42,course,1
6611,255,excourse42,large,2
6612,255,excourse42,networks,1
6613,255,excourse42,processing,1
6614,255,excourse42,using,3
6615,255,excourse42,analysis,1
6616,255,excourse42,big,2
6617,255,excourse42,spark,10
6618,255,excourse42,application,1
6619,255,excourse42,working,1
6620,255,excourse42,social,1
6621,255,excourse42,sql,3
6622,255,excourse42,work,1
6623,255,excourse42,tools,2
6624,255,excourse42,applications,1
6625,255,excourse42,teach,1
6626,255,excourse42,times,1
6627,255,excourse42,performance,2
6628,255,excourse42,knowledge,1
6629,255,excourse42,level,1
6630,255,excourse42,move,1
6631,255,excourse42,dataframes,2
6632,255,excourse42,make,2
6633,255,excourse42,mapreduce,2
6634,255,excourse42,hive,4
6635,255,excourse42,primitives,1
6636,255,excourse42,writing,1
6637,255,excourse42,actual,1
6638,255,excourse42,write,1
6639,255,excourse42,jobs,2
6640,255,excourse42,offering,1
6641,255,excourse42,high,1
6642,255,excourse42,lot,1
6643,255,excourse42,queries,2
6644,255,excourse42,small,1
6645,255,excourse42,analytical,1
6646,255,excourse42,optimize,2
6647,255,excourse42,profiling,1
6648,255,excourse42,execution,2
6649,255,excourse42,debugging,1
6650,255,excourse42,reasoning,1
6651,255,excourse42,issue,1
6652,255,excourse42,hard,1
6653,255,excourse42,huge,1
6654,255,excourse42,volumes,1
6655,255,excourse42,usage,1
6656,255,excourse42,efficient,1
6657,255,excourse42,organizing,1
6658,255,excourse42,ad,1
6659,255,excourse42,constructing,1
6660,255,excourse42,datafframes,1
6661,255,excourse42,deal,1
6662,255,excourse42,disk,1
6663,255,excourse42,doubt,1
6664,255,excourse42,executing,1
6665,255,excourse42,graphframes,1
6666,255,excourse42,graphs,3
6667,255,excourse42,hoc,1
6668,255,excourse42,leaving,1
6669,255,excourse42,maximum,1
6670,255,excourse42,mountain,1
6671,255,excourse42,optimizing,1
6672,255,excourse42,productive,1
6673,255,excourse42,space,2
6674,255,excourse42,stones,1
6675,255,excourse42,stop,1
6676,255,excourse42,strain,1
6677,255,excourse42,struggling,1
6678,255,excourse42,tackle,1
6679,255,excourse42,transformations,1
6680,255,excourse42,translated,1
6681,255,excourse42,workflow,1
6682,256,excourse43,build,2
6683,256,excourse43,cloud,7
6684,256,excourse43,data,2
6685,256,excourse43,learn,2
6686,256,excourse43,services,1
6687,256,excourse43,analyze,1
6688,256,excourse43,course,4
6689,256,excourse43,google,1
6690,256,excourse43,including,1
6691,256,excourse43,learning,1
6692,256,excourse43,machine,1
6693,256,excourse43,platform,2
6694,256,excourse43,systems,1
6695,256,excourse43,microservices,1
6696,256,excourse43,using,1
6697,256,excourse43,computing,3
6698,256,excourse43,scale,1
6699,256,excourse43,application,1
6700,256,excourse43,native,1
6701,256,excourse43,science,1
6702,256,excourse43,containers,2
6703,256,excourse43,project,1
6704,256,excourse43,testing,1
6705,256,excourse43,python,1
6706,256,excourse43,web,1
6707,256,excourse43,applying,1
6708,256,excourse43,include,1
6709,256,excourse43,apis,1
6710,256,excourse43,linux,1
6711,256,excourse43,virtual,1
6712,256,excourse43,building,3
6713,256,excourse43,level,2
6714,256,excourse43,operations,1
6715,256,excourse43,skills,1
6716,256,excourse43,students,2
6717,256,excourse43,fundamental,1
6718,256,excourse43,welcome,1
6719,256,excourse43,kubernetes,1
6720,256,excourse43,interested,1
6721,256,excourse43,ideal,1
6722,256,excourse43,patterns,1
6723,256,excourse43,design,1
6724,256,excourse43,engineering,1
6725,256,excourse43,machines,1
6726,256,excourse43,beginner,1
6727,256,excourse43,technologies,1
6728,256,excourse43,effective,2
6729,256,excourse43,specialization,1
6730,256,excourse43,successful,1
6731,256,excourse43,blocks,2
6732,256,excourse43,aws,1
6733,256,excourse43,azure,1
6734,256,excourse43,beginners,1
6735,256,excourse43,intermediate,2
6736,256,excourse43,solutions,1
6737,256,excourse43,second,1
6738,256,excourse43,amazon,1
6739,256,excourse43,virtualization,1
6740,256,excourse43,alerts,1
6741,256,excourse43,containerized,1
6742,256,excourse43,deployed,1
6743,256,excourse43,flask,2
6744,256,excourse43,gcp,1
6745,256,excourse43,kaizen,1
6746,257,excourse44,cloud,6
6747,257,excourse44,services,4
6748,257,excourse44,take,1
6749,257,excourse44,based,1
6750,257,excourse44,course,6
6751,257,excourse44,deep,1
6752,257,excourse44,deploy,1
6753,257,excourse44,including,1
6754,257,excourse44,one,1
6755,257,excourse44,scaling,2
6756,257,excourse44,understand,1
6757,257,excourse44,microservices,2
6758,257,excourse44,provides,1
6759,257,excourse44,scale,2
6760,257,excourse44,used,2
6761,257,excourse44,users,1
6762,257,excourse44,application,2
6763,257,excourse44,native,4
6764,257,excourse44,security,1
6765,257,excourse44,containers,3
6766,257,excourse44,docker,1
6767,257,excourse44,basic,1
6768,257,excourse44,container,12
6769,257,excourse44,develop,1
6770,257,excourse44,hands,1
6771,257,excourse44,service,5
6772,257,excourse44,dive,1
6773,257,excourse44,enable,1
6774,257,excourse44,different,1
6775,257,excourse44,exercises,1
6776,257,excourse44,help,1
6777,257,excourse44,lab,1
6778,257,excourse44,concepts,1
6779,257,excourse44,introduces,1
6780,257,excourse44,applications,5
6781,257,excourse44,coupled,1
6782,257,excourse44,handle,1
6783,257,excourse44,building,1
6784,257,excourse44,level,2
6785,257,excourse44,set,1
6786,257,excourse44,general,1
6787,257,excourse44,number,2
6788,257,excourse44,kubernetes,3
6789,257,excourse44,example,1
6790,257,excourse44,single,2
6791,257,excourse44,task,1
6792,257,excourse44,orchestration,2
6793,257,excourse44,technology,3
6794,257,excourse44,features,1
6795,257,excourse44,exploring,1
6796,257,excourse44,code,1
6797,257,excourse44,manage,2
6798,257,excourse44,provided,1
6799,257,excourse44,gaining,1
6800,257,excourse44,capabilities,1
6801,257,excourse44,technical,1
6802,257,excourse44,demonstrations,1
6803,257,excourse44,approach,1
6804,257,excourse44,benefits,2
6805,257,excourse44,design,1
6806,257,excourse44,related,1
6807,257,excourse44,options,1
6808,257,excourse44,challenges,1
6809,257,excourse44,execute,1
6810,257,excourse44,two,1
6811,257,excourse44,distinct,1
6812,257,excourse44,architectures,1
6813,257,excourse44,technologies,3
6814,257,excourse44,uses,1
6815,257,excourse44,necessary,1
6816,257,excourse44,choose,1
6817,257,excourse44,lectures,1
6818,257,excourse44,prepare,1
6819,257,excourse44,intended,1
6820,257,excourse44,aws,3
6821,257,excourse44,delivered,1
6822,257,excourse44,solutions,2
6823,257,excourse44,offers,1
6824,257,excourse44,amazon,4
6825,257,excourse44,years,1
6826,257,excourse44,combination,1
6827,257,excourse44,hundreds,1
6828,257,excourse44,containerized,4
6829,257,excourse44,aca,1
6830,257,excourse44,alibaba,4
6831,257,excourse44,certification,1
6832,257,excourse44,commercial,1
6833,257,excourse44,consist,1
6834,257,excourse44,contain,1
6835,257,excourse44,demonstrates,1
6836,257,excourse44,ecr,1
6837,257,excourse44,ecs,1
6838,257,excourse44,eks,1
6839,257,excourse44,elastic,3
6840,257,excourse44,exam,1
6841,257,excourse44,executable,1
6842,257,excourse44,existed,1
6843,257,excourse44,expert,1
6844,257,excourse44,extra,1
6845,257,excourse44,function,1
6846,257,excourse44,helps,1
6847,257,excourse44,implementation,1
6848,257,excourse44,instructors,1
6849,257,excourse44,lightsail,1
6850,257,excourse44,modernize,1
6851,257,excourse44,monolithic,1
6852,257,excourse44,orchestrate,1
6853,257,excourse44,popularity,1
6854,257,excourse44,prevalent,1
6855,257,excourse44,regardless,1
6856,257,excourse44,registry,2
6857,257,excourse44,starting,1
6858,257,excourse44,stopping,1
6859,257,excourse44,traditional,1
6860,257,excourse44,trainers,1
6861,257,excourse44,video,1
6862,258,excourse45,learn,1
6863,258,excourse45,program,1
6864,258,excourse45,take,1
6865,258,excourse45,course,5
6866,258,excourse45,images,1
6867,258,excourse45,one,1
6868,258,excourse45,takes,1
6869,258,excourse45,training,1
6870,258,excourse45,videos,1
6871,258,excourse45,docker,5
6872,258,excourse45,test,1
6873,258,excourse45,basic,1
6874,258,excourse45,project,1
6875,258,excourse45,container,1
6876,258,excourse45,basics,2
6877,258,excourse45,work,2
6878,258,excourse45,introduce,1
6879,258,excourse45,end,1
6880,258,excourse45,environment,1
6881,258,excourse45,level,2
6882,258,excourse45,text,1
6883,258,excourse45,fundamental,1
6884,258,excourse45,projects,1
6885,258,excourse45,apply,1
6886,258,excourse45,includes,1
6887,258,excourse45,completed,1
6888,258,excourse45,configure,1
6889,258,excourse45,able,1
6890,258,excourse45,fits,1
6891,258,excourse45,weeks,1
6892,258,excourse45,technologies,1
6893,258,excourse45,final,1
6894,258,excourse45,choose,1
6895,258,excourse45,lectures,1
6896,258,excourse45,variables,1
6897,258,excourse45,practical,1
6898,258,excourse45,week,2
6899,258,excourse45,volumes,1
6900,258,excourse45,implementation,1
6901,258,excourse45,video,1
6902,258,excourse45,daemon,1
6903,258,excourse45,demand,1
6904,258,excourse45,devoted,1
6905,258,excourse45,drill,1
6906,258,excourse45,fifth,1
6907,258,excourse45,ports,1
6908,258,excourse45,—,1
6909,259,excourse46,ai,3
6910,259,excourse46,learn,4
6911,259,excourse46,robots,1
6912,259,excourse46,use,1
6913,259,excourse46,way,1
6914,259,excourse46,case,1
6915,259,excourse46,course,2
6916,259,excourse46,deep,1
6917,259,excourse46,learning,14
6918,259,excourse46,machine,9
6919,259,excourse46,networks,1
6920,259,excourse46,neural,1
6921,259,excourse46,problems,1
6922,259,excourse46,support,1
6923,259,excourse46,systems,1
6924,259,excourse46,provides,1
6925,259,excourse46,introduction,1
6926,259,excourse46,day,1
6927,259,excourse46,science,1
6928,259,excourse46,database,1
6929,259,excourse46,smart,1
6930,259,excourse46,control,1
6931,259,excourse46,web,2
6932,259,excourse46,non,1
6933,259,excourse46,work,1
